
id,name,description,desired_role,start_date,end_date,HTML,CSS,JavaScript,TypeScript,Python,Ruby,PHP,Java,C#,C++,Go,Rust,Swift,Kotlin,React,Vue,Angular,Node.js,Express,Django,Flask,Rails,Laravel,Spring,.NET,AWS,Azure,GCP,Docker,Kubernetes,MySQL,PostgreSQL,MongoDB,Git,Linux,Agile,Scrum
832,SNSアプリ設計,本プロジェクトではシステム設計、コーディング、アーキテクチャ設計や自動テスト導入に取り組んでいる。目的はユーザー満足度向上である。,SE,2025-11-05,2026-12-31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
833,顧客管理システム開発,"本プロジェクトではドキュメント作成やコーディングなどに取り組んでいる。
[主な作業]
ドキュメント作成
コーディング
実装
運用保守
UI/UX設計
チームマネジメント",UI/UXデザイナー,2025-07-19,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
834,動画配信サービス改善,システム設計や実装を中心に行っています。,技術リーダー,2025-08-03,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1
835,在庫管理システム実装,主な業務はレビュー、アーキテクチャ設計、インフラ構築、技術選定、自動テスト導入やUI/UX設計である。目指しているのはレスポンス時間短縮である。,フロントエンドエンジニア,2024-06-24,2024-08-27,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
836,ブロックチェーン開発導入,"現プロジェクトにおいてCI/CD構築やチームマネジメントなどに取り組んでいる。
[実施内容]
CI/CD構築
チームマネジメント
インフラ構築
テスト",技術リーダー,2024-09-27,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
837,ECプラットフォーム構築,主な業務はデータ分析、セキュリティ強化、データベース設計、実装やタスク管理です。目指しているのはユーザー満足度向上です。,技術リーダー,2024-06-06,2025-11-07,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
838,グルメレビューアプリ構築,ドキュメント作成、要件定義、CI/CD構築、アーキテクチャ設計、システム設計やデータベース設計などの開発に取り組んでいます。目指しているのは開発効率向上です。,テクニカルリード,2025-04-26,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
839,eラーニングシステム実装,"現在進行中の案件においてはクラウド移行やチームマネジメントなどに取り組んでいます。
[主な業務]
クラウド移行
チームマネジメント
アーキテクチャ設計
これらの取り組みにより、コスト削減を目指しています。",フルスタックエンジニア,2024-02-14,,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0
840,ブロックチェーン開発構築,"本プロジェクトではデータベース設計やインフラ構築などに取り組んでいる。
[主な作業]
データベース設計
インフラ構築
実装
リファクタリング
これらの取り組みにより、ユーザビリティ向上を目指している。",フロントエンドエンジニア,2024-06-12,2025-07-17,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
841,ニュース配信アプリ構築,"本プロジェクトではドキュメント作成やクラウド移行などに取り組んでいる。
[実施内容]
ドキュメント作成
クラウド移行
運用保守
セキュリティ強化
要件分析",バックエンドエンジニア,2024-06-17,2026-04-12,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
842,動画配信サービス実装,このプロジェクトではデータ分析、自動テスト導入やCI/CD構築に取り組んでいます。目的はコスト削減です。,エンジニアリングマネージャ,2024-11-28,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
843,画像認識システム改善,"当プロジェクトではデプロイやアーキテクチャ設計などに取り組んでいます。
[実施内容]
デプロイ
アーキテクチャ設計
クラウド移行
CI/CD構築
リファクタリング
これらの取り組みにより、運用コスト削減を目指しています。",UI/UXデザイナー,2024-02-01,,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
844,機械学習モデル開発改善,技術選定や設計レビューを行っている。また、運用保守、データベース設計やパフォーマンス改善にも取り組んでいる。,バックエンドエンジニア,2025-05-24,2026-10-06,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0
845,AIチャットボット改善,このプロジェクトではチームマネジメント、運用保守、自動テスト導入、データベース設計、データ分析やセキュリティ強化に取り組んでいます。目的はコスト削減です。,インフラエンジニア,2024-10-19,2024-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
846,金融システム開発,主な業務はレビュー、インフラ構築、要件分析、技術選定やセキュリティ強化です。,QAエンジニア,2024-09-03,,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
847,HRテックサービス改善,当プロジェクトでは自動テスト導入、システム設計、実装、要件定義、セキュリティ強化やアーキテクチャ設計に取り組んでいる。目的は運用コスト削減である。,エンジニアリングマネージャ,2024-09-10,2026-03-07,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
848,ECプラットフォーム設計,当プロジェクトではレビュー、インフラ構築やドキュメント作成に取り組んでいる。目的はコスト削減である。,エンジニアリングマネージャ,2025-10-02,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
849,HRテックサービス実装,当プロジェクトではデータベース設計、テスト、タスク管理、要件分析、要件定義や運用保守に取り組んでいます。目的は開発効率向上です。,QAエンジニア,2024-01-12,2025-06-13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
850,ブロックチェーン開発構築,主な業務は運用保守、リファクタリングやデプロイです。目指しているのはリリースサイクルの短縮です。,バックエンドエンジニア,2025-05-04,2026-07-28,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0
851,サブスク管理サービス改善,システム設計や実装を中心に行っています。また、クラウド移行、要件分析、アーキテクチャ設計、デプロイ、セキュリティ強化やパフォーマンス改善にも取り組んでいます。,インフラエンジニア,2025-09-30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
852,物流管理システム改善,リファクタリング、ドキュメント作成やチームマネジメントなどの開発に取り組んでいる。目指しているのは性能向上である。,エンジニアリングマネージャ,2025-06-12,2026-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
853,チャットボット設計,運用保守、データ分析やリファクタリングなどの開発に取り組んでいます。目指しているのは品質改善です。,技術リーダー,2025-11-09,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1
854,ブロックチェーン開発設計,"現プロジェクトにおいてインフラ構築や要件定義などに取り組んでいる。
[実施内容]
インフラ構築
要件定義
タスク管理
自動テスト導入
これらの取り組みにより、コスト削減を目指している。",UI/UXデザイナー,2024-02-14,2025-11-21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
855,顧客管理システム実装,"現プロジェクトにおいてパフォーマンス改善や技術選定などに取り組んでいる。
[主な作業]
パフォーマンス改善
技術選定
UI/UX設計
アーキテクチャ設計
コーディング
CI/CD構築
これらの取り組みにより、コスト削減を目指している。",インフラエンジニア,2024-07-17,2026-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
856,チャットボット導入,このプロジェクトではインフラ構築、タスク管理、ドキュメント作成、パフォーマンス改善、チームマネジメントやシステム設計に取り組んでいます。目的は運用コスト削減です。,エンジニアリングマネージャ,2025-07-25,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
857,BIツール導入実装,"このプロジェクトではインフラ構築や技術選定などに取り組んでいます。
[主な作業]
インフラ構築
技術選定
アーキテクチャ設計
テスト
運用保守
実装
これらの取り組みにより、開発効率向上を目指しています。",PM,2024-06-19,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
858,ブロックチェーン開発開発,レビュー、アーキテクチャ設計、システム設計、要件定義やリファクタリングなどの開発に取り組んでいます。,エンジニアリングマネージャ,2025-06-17,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
859,予約管理システム構築,システム設計や実装を中心に行っています。,UI/UXデザイナー,2025-07-25,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
860,IoTプラットフォーム改善,システム設計や実装を中心に行っています。,QAエンジニア,2025-06-25,2025-11-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
861,HRテックサービス構築,"当プロジェクトではレビューやパフォーマンス改善などに取り組んでいる。
[主な業務]
レビュー
パフォーマンス改善
コーディング
チームマネジメント
インフラ構築
これらの取り組みにより、コスト削減を目指している。",テクニカルリード,2024-12-17,2026-08-25,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0
862,データレイク構築構築,現プロジェクトにおいてレビュー、要件分析、クラウド移行やインフラ構築に取り組んでいる。,PM,2024-02-23,2024-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
863,音声認識システム実装,本プロジェクトでは要件定義、要件分析、デプロイ、システム設計や自動テスト導入に取り組んでいる。目的は性能向上である。,SE,2025-10-18,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
864,AIチャットボット構築,"現プロジェクトにおいて運用保守やデータ分析などに取り組んでいる。
[実施内容]
運用保守
データ分析
チームマネジメント
システム設計
これらの取り組みにより、コスト削減を目指している。",QAエンジニア,2025-07-15,2026-12-31,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
865,eラーニングシステム改善,"当プロジェクトではチームマネジメントやアーキテクチャ設計などに取り組んでいます。
[主な作業]
チームマネジメント
アーキテクチャ設計
ドキュメント作成
テスト
リファクタリング
これらの取り組みにより、品質改善を目指しています。",フルスタックエンジニア,2024-09-13,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0
866,不動産プラットフォーム設計,"このプロジェクトではデプロイや実装などに取り組んでいます。
[主な作業]
デプロイ
実装
システム設計
セキュリティ強化
リファクタリング",PM,2025-03-29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
867,機械学習モデル開発導入,"現プロジェクトにおいてデータ分析や要件分析などに取り組んでいる。
[実施内容]
データ分析
要件分析
チームマネジメント
要件定義
UI/UX設計
アーキテクチャ設計",QAエンジニア,2024-02-19,,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
868,健康管理アプリ導入,技術選定や設計レビューを行っている。また、チームマネジメント、運用保守、CI/CD構築、要件分析やデータ分析にも取り組んでいる。目指しているのはコスト削減である。,テクニカルリード,2024-05-17,,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
869,在庫管理システム構築,"このプロジェクトではアーキテクチャ設計やレビューなどに取り組んでいます。
[実施内容]
アーキテクチャ設計
レビュー
データ分析
システム設計",バックエンドエンジニア,2024-08-19,,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0
870,ニュース配信アプリ開発,"本プロジェクトではアーキテクチャ設計や自動テスト導入などに取り組んでいる。
[主な業務]
アーキテクチャ設計
自動テスト導入
ドキュメント作成
データベース設計
インフラ構築",SE,2025-06-19,2026-12-31,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
871,HRテックサービス改善,"当プロジェクトではタスク管理やパフォーマンス改善などに取り組んでいます。
[主な作業]
タスク管理
パフォーマンス改善
セキュリティ強化
アーキテクチャ設計",フルスタックエンジニア,2025-01-04,,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0
872,物流管理システム導入,システム設計や実装を中心に行っています。また、ドキュメント作成、テストやチームマネジメントにも取り組んでいます。,SE,2024-01-06,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
873,セキュリティ強化プロジェクト導入,主な業務はインフラ構築、実装、テストやタスク管理です。目指しているのは性能向上です。,データサイエンティスト,2024-05-10,,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
874,不動産プラットフォーム開発,"本プロジェクトではチームマネジメントや自動テスト導入などに取り組んでいる。
[主な作業]
チームマネジメント
自動テスト導入
セキュリティ強化
アーキテクチャ設計
技術選定
これらの取り組みにより、レスポンス時間短縮を目指している。",フロントエンドエンジニア,2024-07-17,2026-06-17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
875,データレイク構築改善,"当プロジェクトではレビューやコーディングなどに取り組んでいます。
[実施内容]
レビュー
コーディング
リファクタリング
チームマネジメント
要件分析
これらの取り組みにより、開発効率向上を目指しています。",テクニカルリード,2024-11-21,,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
876,セキュリティ強化プロジェクト改善,"このプロジェクトでは要件分析やチームマネジメントなどに取り組んでいます。
[実施内容]
要件分析
チームマネジメント
タスク管理
これらの取り組みにより、ユーザビリティ向上を目指しています。",エンジニアリングマネージャ,2025-04-12,2026-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
877,健康管理アプリ実装,"現プロジェクトにおいてデータ分析やシステム設計などに取り組んでいる。
[主な作業]
データ分析
システム設計
リファクタリング
実装
これらの取り組みにより、運用コスト削減を目指している。",データサイエンティスト,2024-03-24,2025-10-29,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
878,クラウド移行プロジェクト改善,レビュー、デプロイやシステム設計などの開発に取り組んでいます。目指しているのはユーザビリティ向上です。,エンジニアリングマネージャ,2024-07-25,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
879,チャットボット開発,当プロジェクトではアーキテクチャ設計、データベース設計やリファクタリングに取り組んでいる。目的はリリースサイクルの短縮である。,SE,2025-01-27,2025-10-21,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
880,教育向けアプリ改善,当プロジェクトでは要件分析、実装やクラウド移行に取り組んでいる。目的はバグ発生率低減である。,PM,2024-02-08,2024-08-23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
