id,name,description,start_date,end_date,desired_role,HTML,CSS,JavaScript,TypeScript,Python,Ruby,PHP,Java,C#,C++,Go,Rust,Swift,Kotlin,React,Vue,Angular,Node.js,Express,Django,Flask,Rails,Laravel,Spring,.NET,AWS,Azure,GCP,Docker,Kubernetes,MySQL,PostgreSQL,MongoDB,Git,Linux,Agile,Scrum
452,金融機関向けマイナンバー分析可視化標準化対応,段階リリースに備え移行リハーサルと利用者教育を実施する。ゼロトラスト構成を想定したネットワーク設計を進める。,2020-09-25,2022-02-11,ソリューションエンジニア,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
453,スマートリリース管理モバイル支援更改プログラム,API連携基盤を標準化し社内外システムの接続を安定させる。ゼロトラスト構成を想定したネットワーク設計を進める。マルチベンダー体制を統括しリスクと課題の早期解消を図る。,2022-12-21,,プラットフォームエンジニア,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1
454,AIブランドサイトデータ統合伴走計画,利用部門と連携しアジャイルリリースの計画を整備する。API連携基盤を標準化し社内外システムの接続を安定させる。,2021-04-18,2022-02-18,フロントエンドSWE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
455,エンタープライズ庁内業務オムニチャネル化伴走計画,テスト自動化を拡張し回帰検証の効率と網羅性を向上させる。CI/CD基盤を整備して短いサイクルでのリリースを実現する。UXリサーチの知見を取り入れ利便性重視の改善策を提示する。,2023-11-02,2025-02-14,システムアーキテクト,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
456,クラウド型内製化SFA再構築強化プロジェクト,レガシー資産の段階移行方針と影響範囲を精査する。KPIレビュー会を運営し経営層向けの報告資料を整備する。,2022-05-15,2023-06-26,プロダクトエンジニア,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0
457,クラウド型会員ポータル分析可視化刷新案件,API連携基盤を標準化し社内外システムの接続を安定させる。マルチベンダー体制を統括しリスクと課題の早期解消を図る。,2021-09-29,2022-12-24,プロダクトエンジニア,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1
458,UX向上マーケティングWebフロント刷新強化プロジェクト,KPIレビュー会を運営し経営層向けの報告資料を整備する。テスト自動化を拡張し回帰検証の効率と網羅性を向上させる。,2021-12-28,2022-08-31,プロダクトエンジニア,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1
459,スマート会員ポータルオムニチャネル化モダナイゼーション,マルチベンダー体制を統括しリスクと課題の早期解消を図る。観測データを分析しリリース後の改善ポイントを定常化する。テスト自動化を拡張し回帰検証の効率と網羅性を向上させる。,2022-11-19,2023-06-09,プロダクトエンジニア,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1
460,金融機関向けCI/CD整備分析可視化DX計画,スクラムイベントを通じてチーム間の可視化と合意形成を支援する。ゼロトラスト構成を想定したネットワーク設計を進める。マルチベンダー体制を統括しリスクと課題の早期解消を図る。,2022-05-30,2023-02-04,SRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1
461,スマート会員基盤モバイル支援DX計画,データ品質メトリクスを定め継続的な監査対応を可能にする。アーキテクチャレビューでセキュリティとパフォーマンスを両立する。クラウドネイティブ化の選定指針をまとめ関係者に共有する。,2022-08-23,,プロジェクトSE,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1
462,UX向上需給連携データ統合DX計画,API連携基盤を標準化し社内外システムの接続を安定させる。UI/UX観点で仮説検証を繰り返し顧客満足度を高める。段階リリースに備え移行リハーサルと利用者教育を実施する。,2023-07-13,2024-08-17,Goエンジニア,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1
463,UX向上ライン最適化次期基盤構築標準化対応,スクラムイベントを通じてチーム間の可視化と合意形成を支援する。モバイルとWebの共通コンポーネント戦略を策定する。,2024-01-23,2025-02-07,システムエンジニア,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0
464,次世代作業日報Webフロント刷新開発イニシアチブ,利用部門と連携しアジャイルリリースの計画を整備する。業務フローを再定義し現行資産との共存を段階的に図る。,2024-03-31,2024-09-04,モバイルSWE,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
465,公共団体向け顧客サポート基幹刷新強化プロジェクト,UI/UX観点で仮説検証を繰り返し顧客満足度を高める。API連携基盤を標準化し社内外システムの接続を安定させる。利用部門と連携しアジャイルリリースの計画を整備する。,2022-12-09,2023-12-19,テックリード,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1
466,AI店舗在庫API連携刷新案件,UXリサーチの知見を取り入れ利便性重視の改善策を提示する。マルチベンダー体制を統括しリスクと課題の早期解消を図る。KPIレビュー会を運営し経営層向けの報告資料を整備する。,2024-04-23,2025-02-12,バックエンドエンジニア,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0
467,リアルタイム監視指標SFA再構築開発イニシアチブ,クラウドネイティブ化の選定指針をまとめ関係者に共有する。KPIレビュー会を運営し経営層向けの報告資料を整備する。,2022-01-06,,MLエンジニア,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0
468,データ駆動販売物流業務自動化モダナイゼーション,テスト自動化を拡張し回帰検証の効率と網羅性を向上させる。クラウド運用ガイドラインに沿って権限設計を策定する。,2023-02-03,,テクニカルリード,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1
469,社会インフラ向けサービス改善API連携伴走計画,スクラムイベントを通じてチーム間の可視化と合意形成を支援する。マルチベンダー体制を統括しリスクと課題の早期解消を図る。モバイルとWebの共通コンポーネント戦略を策定する。,2022-09-09,2022-12-22,UIエンジニア,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
470,クラウド型高速トレード次期基盤構築伴走計画,アーキテクチャレビューでセキュリティとパフォーマンスを両立する。KPIレビュー会を運営し経営層向けの報告資料を整備する。,2022-06-21,2023-11-04,システムSWE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1
471,地方自治体向け在庫最適化クラウド移行開発イニシアチブ,観測データを分析しリリース後の改善ポイントを定常化する。UI/UX観点で仮説検証を繰り返し顧客満足度を高める。UXリサーチの知見を取り入れ利便性重視の改善策を提示する。,2022-08-30,2023-03-31,アプリケーションエンジニア,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0
472,UX向上施設予約Webフロント刷新強化プロジェクト,スクラムイベントを通じてチーム間の可視化と合意形成を支援する。クラウド運用ガイドラインに沿って権限設計を策定する。アーキテクチャレビューでセキュリティとパフォーマンスを両立する。,2023-01-11,,PM,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1
473,スマートBtoC接客マイクロサービス化共同開発,マルチベンダー体制を統括しリスクと課題の早期解消を図る。観測データを分析しリリース後の改善ポイントを定常化する。現場ヒアリングから業務要件を整理し優先度を明確にする。,2024-06-13,2025-10-06,バックエンドエンジニア,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0
474,UX向上店舗在庫申請ワークフロー更改プログラム,モバイルとWebの共通コンポーネント戦略を策定する。業務フローを再定義し現行資産との共存を段階的に図る。,2022-05-24,2022-12-29,フルスタックエンジニア,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0
475,公共団体向けポイント連携次期基盤構築モダナイゼーション,UI/UX観点で仮説検証を繰り返し顧客満足度を高める。CI/CD基盤を整備して短いサイクルでのリリースを実現する。モバイルとWebの共通コンポーネント戦略を策定する。,2021-07-14,2022-01-23,PL,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1
476,社会インフラ向けブランドサイトWebフロント刷新DX計画,UXリサーチの知見を取り入れ利便性重視の改善策を提示する。利用部門と連携しアジャイルリリースの計画を整備する。観測データを分析しリリース後の改善ポイントを定常化する。,2020-11-03,2021-05-26,フロントエンドエンジニア,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
477,モバイルファーストCI/CD整備API連携モダナイゼーション,UXリサーチの知見を取り入れ利便性重視の改善策を提示する。レガシー資産の段階移行方針と影響範囲を精査する。モバイルとWebの共通コンポーネント戦略を策定する。,2022-07-07,2023-05-29,スクラムマスター,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1
478,AI分析基盤API連携標準化対応,アーキテクチャレビューでセキュリティとパフォーマンスを両立する。クラウド運用ガイドラインに沿って権限設計を策定する。,2022-01-02,2022-08-09,データエンジニア,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1
479,金融機関向け支払処理顧客接点強化強化プロジェクト,ゼロトラスト構成を想定したネットワーク設計を進める。クラウド運用ガイドラインに沿って権限設計を策定する。,2022-07-06,2022-10-22,テックリード,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0
480,エンタープライズ内製化オムニチャネル化更改プログラム,UI/UX観点で仮説検証を繰り返し顧客満足度を高める。業務フローを再定義し現行資産との共存を段階的に図る。,2024-04-05,,プロダクトエンジニア,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
481,クラウド型配送指示データ統合更改プログラム,API連携基盤を標準化し社内外システムの接続を安定させる。アーキテクチャレビューでセキュリティとパフォーマンスを両立する。クラウドネイティブ化の選定指針をまとめ関係者に共有する。,2024-02-08,2024-07-26,Androidエンジニア,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1
482,地方自治体向け経営ダッシュボード次期基盤構築強化プロジェクト,CI/CD基盤を整備して短いサイクルでのリリースを実現する。レガシー資産の段階移行方針と影響範囲を精査する。UXリサーチの知見を取り入れ利便性重視の改善策を提示する。,2021-05-06,2022-05-16,PMO,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1
483,大手製造業向けレコメンド次期基盤構築共同開発,UXリサーチの知見を取り入れ利便性重視の改善策を提示する。アーキテクチャレビューでセキュリティとパフォーマンスを両立する。スクラムイベントを通じてチーム間の可視化と合意形成を支援する。,2022-05-14,,データエンジニア,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1
484,モバイルファースト共通基盤業務自動化共同開発,テスト自動化を拡張し回帰検証の効率と網羅性を向上させる。データ品質メトリクスを定め継続的な監査対応を可能にする。,2021-05-23,2022-03-03,スクラムマスター,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
485,クラウド型分析基盤分析可視化モダナイゼーション,クラウドネイティブ化の選定指針をまとめ関係者に共有する。観測データを分析しリリース後の改善ポイントを定常化する。利用部門と連携しアジャイルリリースの計画を整備する。,2022-08-01,2023-06-01,データエンジニア,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0
486,金融機関向けEC強化SFA再構築更改プログラム,モバイルとWebの共通コンポーネント戦略を策定する。CI/CD基盤を整備して短いサイクルでのリリースを実現する。,2023-04-11,,フロントエンドエンジニア,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
487,金融機関向け顧客サポートマイクロサービス化伴走計画,利用部門と連携しアジャイルリリースの計画を整備する。現場ヒアリングから業務要件を整理し優先度を明確にする。レガシー資産の段階移行方針と影響範囲を精査する。,2023-05-14,2024-04-13,バックエンドエンジニア,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0
488,スマート需要予測顧客接点強化共同開発,業務フローを再定義し現行資産との共存を段階的に図る。クラウド運用ガイドラインに沿って権限設計を策定する。テスト自動化を拡張し回帰検証の効率と網羅性を向上させる。,2023-02-15,2023-06-22,SWE（バックエンド）,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0
489,次世代サポート窓口クラウド移行モダナイゼーション,ゼロトラスト構成を想定したネットワーク設計を進める。マルチベンダー体制を統括しリスクと課題の早期解消を図る。,2022-10-31,2023-09-03,ソフトウェアエンジニア,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0
490,リアルタイム調達管理SFA再構築モダナイゼーション,クラウドネイティブ化の選定指針をまとめ関係者に共有する。利用部門と連携しアジャイルリリースの計画を整備する。,2024-01-27,,PL,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0
491,クラウド型クラウド移行次期基盤構築標準化対応,モバイルとWebの共通コンポーネント戦略を策定する。スクラムイベントを通じてチーム間の可視化と合意形成を支援する。API連携基盤を標準化し社内外システムの接続を安定させる。,2022-03-29,,SRE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
492,データ駆動保守作業基幹刷新共同開発,API連携基盤を標準化し社内外システムの接続を安定させる。利用部門と連携しアジャイルリリースの計画を整備する。,2022-12-08,2023-07-27,PL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
493,データ駆動災害対策データ統合刷新案件,モバイルとWebの共通コンポーネント戦略を策定する。CI/CD基盤を整備して短いサイクルでのリリースを実現する。観測データを分析しリリース後の改善ポイントを定常化する。,2023-01-15,2023-09-01,PM,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
